key,Title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,Abstract,notes,doi,keywords,pubmed_id,pmc_id;;;;;;;;;;;;;;;;;;;
"rayyan-358097902,Selection of Audio Learning Resources Based on Big Data,2022,,,International Journal of Emerging Technologies in Learning,,17,6,23-38,""Wang, Peng and Wang, Xia and Liu, Xia"",,,,,""Currently, audio learning resources account for a large proportion of the total online learning resources. Designing and implementing a method for optimizing and selecting audio learning resources based on big data of education will be of great significance to the recommendation of learning resources. Therefore, this paper studies a method for selecting audio learning resources based on the big data of education, with music learning as an example. First, the audio signals were converted into mel spectrograms, and accordingly, the mel-frequency cepstral coefficient features of audio learning resources were obtained. Then, on the basis of the conventional content-based audio recommendation algorithm, the established interest degree vector of target students with respect to music learning was expanded, and a collaborative filtering hybrid algorithm for audio learning resources that incorporates the interest degrees of neighbouring students was proposed, which effectively improved the accuracy and stability in the prediction of students' interest in music learning. Finally, the experimental results verified the feasibility and prediction accuracy of the proposed algorithm."","""",""10.3991/ijet.v17i06.30013 , EISSN = 1863-0383"",big data audio selection learning resources interest degree";Keywords-Plus = RECOMMENDATION;Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = wangpeng1232021@126.com wx19720513@126.com qychmlx@163.com;Affiliations = Cangzhou Normal University Cangzhou Normal University;Number-of-Cited-References = 26;Times-Cited = 1;Usage-Count-Last-180-days = 0;Usage-Count-Since-2013 = 8;Journal-ISO = Int. J. Emerg. Technol. Learn.;Doc-Delivery-Number = 0J0HZ;Web-of-Science-Index = Emerging Sources Citation Index (ESCI),,;;;;;;;
"rayyan-358097903,Interpretable Cognitive State Prediction via Temporal Fuzzy Cognitive Map,2024,,,Ieee Transactions on Learning Technologies,1939-1382,17,,514-526,""Wei, Yuang and Jiang, Bo"",,,,,""Understanding student cognitive states is essential for assessing human learning. The deep neural networks (DNN)-inspired cognitive state prediction method improved prediction performance significantly";" however, the lack of explainability with DNNs and the unitary scoring approach fail to reveal the factors influencing human learning. Identifying and understanding these factors remain a challenge. Thus, this article proposes the temporal fuzzy cognitive map (tFCM) model, which combines the prediction power of DNNs with the interpretability of fuzzy cognitive maps. In the proposed tFCM model, cognitive states are modeled as fuzzy, multidimensional, and interrelated vectors, which are input to a long short-term memory network for prediction. This integration allows the proposed model to combine the exceptional ability of DNNs to uncover latent factors with the distinct benefits of fuzzy cognitive maps' ability to reveal potential correlations. A comparative experiment was designed and conducted on a large-scale dataset to assess the predictive performance and interpretability of the proposed tFCM model. The results demonstrate tFCM's superior performance and interpretability compared to existing models. The findings of this study contribute to the development of a multidimensional quantitative model to represent cognitive states and an interpretable model architecture for state prediction."","""",10.1109/TLT.2023.3307565,Uncertainty Predictive models Hidden Markov models Fuzzy cognitive maps Fuzzy logic Data models P...";Keywords-Plus = NONLINEAR-SYSTEMS MODEL KNOWLEDGE LOGIC;Research-Areas = Computer Science Education & Educational Research;Web-of-Science-Categories = Computer Science;Interdisciplinary Applications Education & Educational Research;Author-Email = 2644595124@qq.com bjiang.zh@gmail.com;Affiliations = East China Normal University East China Normal University,,;;;;;;;;;;;;
"rayyan-358097904,A duplex adaptation mechanism in the personalized learning environment,2024,,,Journal of Computers in Education,""2197-9987 , EISSN = 2197-9995"",11,4,1111-1131,""Wongwatkit, Charoenchai and Panjaburee, Patcharin"",,,,,""The implementation of personalized learning environments presents a complex challenge in continuously analyzing the learning process and customizing instructional content for individual students. In response to this challenge, this study introduces a duplex adaptation mechanism. This innovative approach recommends learning content based on individual students' prior knowledge and concurrently adjusts learning activities according to their ongoing behavior. The mechanism was integrated within a personalized learning system focused on digital literacy. An empirical study, involving a sample of 336 secondary school students, was conducted to assess the impact of this approach on learning motivation and achievement. The findings reveal a significant enhancement in both student motivation and academic performance when compared to traditional methods. Most notably, the students expressed a marked preference for this duplex mechanism. This study provides a pivotal contribution to understanding the multi-dimensional benefits of such adaptive learning mechanisms and highlights the potential for its further application in personalized learning environments."","""",""10.1007/s40692-023-00292-w , EarlyAccessDate = AUG 2023"",Adaptive learning environment Personalization Recommender system Machine learning algorithm Learn...";Keywords-Plus = SYSTEMS;Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = wongwatkit.c@gmail.com patchapan@kku.ac.th;Affiliations = Mae Fah Luang University Khon Kaen University Mae Fah Luang University,,;;;;;;;;;;;;;;
"rayyan-358097905,Empowering Instructors With AI: Evaluating the Impact of an AI-Driven Feedback Tool in Learning Analytics,2025,,,Ieee Transactions on Learning Technologies,1939-1382,18,,498-512,""Xavier, Cleon and Rodrigues, Luiz and Costa, Newarney and Neto, Rodrigues and Alves, Gabriel and Falcao, Taciana Pontual and Gasevic, Dragan and Mello, Rafael Ferreira"",,,,,""Providing timely and personalized feedback on open-ended student responses is a challenge in education due to the increased workloads and time constraints educators face. While existing research has explored how learning analytic approaches can support feedback provision, previous studies have not sufficiently investigated educators' perspectives of how these strategies affect the assessment process. This article reports on the findings of a study that aimed to evaluate the impact of an artificial intelligence (AI)-driven platform designed to assist educators in the assessment and feedback process. Leveraging large language models and learning analytics, the platform supports educators by offering tag-based recommendations and AI-generated feedback to enhance the quality and efficiency of open-response evaluations. A controlled experiment involving 65 higher education instructors assessed the platform's effectiveness in real-world environments. Using the technology acceptance model, this study investigated the platform's usefulness and relevance from the instructors' perspectives. Moreover, we collected data from the platform's usage to identify partners in instructors' behavior for different scenarios. Results indicate that AI-driven feedback significantly improved instructors' ability to provide detailed personalized feedback in less time. This study contributes to the growing research on AI applications in educational assessment and highlights key considerations for adopting AI-driven tools in instructional settings."","""",10.1109/TLT.2025.3562379,Artificial intelligence Education Training Time factors Technological innovation Real-time system...";Keywords-Plus = PRINCIPLES MODEL;Research-Areas = Computer Science Education & Educational Research;Web-of-Science-Categories = Computer Science;Interdisciplinary Applications Education & Educational Research;Author-Email = cleon.junior@ifgoiano.edu.br;Affiliations = Instituto Federal Goiano Universidade Federal Rural de Pernambuco (UFRPE) Monash U...,,;;;;;;;;;;;;;
"rayyan-358097906,How Do AI Technologies Augment Intelligent Information Services in Libraries? A Deep Learning-Based Topic Modeling and Temporal Analysis,2025,,,Education for Information,""0167-8329 , EISSN = 1875-8649"",,,,""Xu, Yi-Shuai and Idaya, A. M. K. Yanti and Kassim, M. S. S."",,,,,""Artificial intelligence (AI) is transforming library information services by enhancing user interaction, resource management, and academic support. However, fine-grained topic identification and evolution analysis in this field remain underexplored. This study identifies key research topics and tracks their development to uncover AI's trajectory in library information services. Leveraging deep learning-based topic modeling techniques-BERTopic and Dynamic Topic Modeling (DTM)-we analyzed 2,789 filtered article abstracts retrieved from the Web of Science Core Collection and Scopus databases published between 2015 and 2024. The modeling process involved several steps: we first generated document embeddings using Sentence-BERT, followed by dimensionality reduction with UMAP to project the high-dimensional vectors into a lower-dimensional space. We then applied HDBSCAN, a density-based clustering algorithm, to group semantically similar documents. Topic representations were constructed using class-based TF-IDF (c-TF-IDF) to identify the most representative keywords for each cluster. Finally, we employed DTM to examine the temporal evolution of these topics over the 2015-2024 period. The study identified 27 topics, including OCR for historical documents, multilingual processing, book recommendation systems, author name disambiguation, and misinformation detection, among others. These were further categorized into ten research directions, such as digital transformation, information retrieval, and scholarly communication. Temporal analysis revealed emerging AI-driven trends alongside steady growth in traditional areas like information literacy education. Findings highlight the growing integration of AI technologies into library information services. This study offers strategic insights for researchers and practitioners to innovate library information services and responsibly adopt AI technologies."","""",""10.1177/01678329251374501 , EarlyAccessDate = AUG 2025"",artificial intelligence information services intelligent transformation natural language processi...";Keywords-Plus = ARTIFICIAL-INTELLIGENCE;Research-Areas = Education & Educational Research Information Science & Library Science;Web-of-Science-Categories = Education & Educational Research Information Science & Library Science;Author-Email = yanti@um.edu.my;Affiliations = Universiti Malaya Universiti Malaya,,;;;;;;;;;;;;;;
"rayyan-358097907,Evaluation and modeling of students' persistence and wheel-spinning propensities in formative assessments,2023,,,Smart Learning Environments,,10,1,,""Yang, Albert C. M. and Ogata, Hiroaki"",,,,,""Persistence represents a crucial trait in learning. A lack of persistence prevents learners from fully mastering their current skills and makes it difficult for them to acquire new skills. It further hinders the administration of effective interventions by learning systems. Although most studies have focused on identifying non-persistence and unproductive persistence behaviors, few have attempted to model students' persistence propensity in learning. In the present study, we evaluated students' persistence propensity in formative assessments by using an item response theory model with their attempt data. In addition, we modeled their wheel-spinning propensity. The students (N = 115) of first-level mathematics classes at a high school in Japan underwent the aforementioned formative assessments";" their log data were collected. Persistence propensity was found to be correlated with frequency-related statistics, and wheel-spinning propensity was correlated with correctness-related statistics. However, persistence and wheel-spinning propensities were not correlated. A comparison of the students' scores with various persistence and wheel-spinning propensities revealed that both traits considerably influenced their academic performance. The present study provides insights into the use of attempt data to evaluate various characteristics crucial for learning, which are otherwise difficult to evaluate."","""",""10.1186/s40561-023-00283-5 , Article-Number = 63 , EISSN = 2196-7091"",Item response theory Persistence Wheel-spinning Learner modeling Formative assessment";Keywords-Plus = PERSONALITY LEARNER GRIT;Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = albertyang1994@gmail.com;Affiliations = National Chung Hsing University Kyoto University,,;;;;;;;;;;;;;
"rayyan-358097908,Automatic Recommendation System of College English Teaching Videos based on Students' Personalized Demands,2021,,,International Journal of Emerging Technologies in Learning,,16,21,42-57,""Yang, Xinyao"",,,,,""With the emergence of computers and networks, the social needs for English competence have presented a diversified and professionalized trend. The current single teaching model can no longer satisfy students' needs. To cater to different demands of students and improve their level of satisfaction with personalized and automatically recommended teaching videos, an automatic recommendation system of college English teaching videos, which consists of interface layer, business logic layer, and data layer, was designed. The quality of recommended teaching videos was ensured through the strict management of English teaching videos within the system. The degree of interest in videos was calculated according to students' browsing history of teaching videos. The content of teaching videos that meet students' personalized demands was established on the basis of the degree of interest. The Naive Bayesian classification method was used to precisely, rapidly, and stably divide the teaching videos into two classes-interest and disinterest-according to the abovementioned information. Results show that the recall ratio and precision ratio of this system reach as high as 95.18\% and 97.2\%, respectively. The system recommendations averagely rank top, the recommendation precision is high, and the recommended video contents are abundant, with an applause rate of 97.79\%. This designed system can establish student-centered college English teaching methods, create a favorable language environment, and better promote the teaching of English among college students."","""",""10.3991/ijet.v16i21.26861 , EISSN = 1863-0383"",personalized demand teaching video automatic recommendation recommendation system video managemen...";Keywords-Plus = GAIT;Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = francesyoung1001@163.com;Affiliations = Shenyang Institute of Engineering;Funding-Acknowledgement = Shenyang Institute of Engineering [ XNRW2013];Funding-Text = This study was supported by Shenyang Institute of Engineering (NO. XNRW2013).;Number-of-Cited-References = 24;Times-Cited = 5;Usage-Count-Last-180-days = 0;Usage-Count-Since-2013 = 23;Journal-ISO = Int. J. Emerg. Technol. Learn.;Doc-Delivery-Number = XA0IM;Web-of-Science-Index = Emerging Sources Citation Index (ESCI),,;;;;;
"rayyan-358097909,A framework to foster analysis skill for self-directed activities in data-rich environment,2021,,,Research and Practice in Technology Enhanced Learning,,16,1,,""Yang, Yuanyuan and Majumdar, Rwitajit and Li, Huiyong and Akcapinar, Gokhan and Flanagan, Brendan and Ogata, Hiroaki"",,,,,""Self-direction skill is considered a vital skill for twenty-first-century learners in both the learning context and physical activity context. Analysis skill for self-directed activities requires the students to analyze their own activity data for understanding their status in that activity. It is an important phase that determines whether an appropriate plan can be set or not. This research presents a framework designed to foster students' analysis skill in self-directed activities, which aims (1) to build a technology-enabled learning system allowing students to practice analyzing data from their own daily contexts, (2) to propose an approach to model student's analysis skill acquisition level and process, and (3) to provide automated support and feedback for analysis skill development tasks. The analysis module based on the proposed framework was implemented in the GOAL system which synchronized data from learners' physical and reading activities. A study was conducted with 51 undergraduate students to find reliable indicators for the model to then measure students' analysis skills. By further analyzing students' actual usage of the GOAL system, we found the actual activity levels and their preferences regarding analysis varied for the chosen contexts (learning and physical activity). The different context preference groups were almost equal, highlighting the utility of a system that integrates data from multiple contexts. Such a system can potentially respond to students' individual preferences to execute and acquire self-direction skill."","""",""10.1186/s41039-021-00170-y , Article-Number = 22 , EISSN = 1793-7078"",Data analysis Self-directed learning Self-direction skill Skill measurement Automated measurement...";Keywords-Plus = ORIENTATION;Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = 44.yangoo@gmail.com;Affiliations = Kyoto University Kyoto University Hacettepe University,,;;;;;;;;;;;;;;
"rayyan-358097910,The correlation between parents' education attainment and humanistic literacy of eight-year medical students,2024,,,International Journal of Medical Education,2042-6372,15,,48-58,""Yu, Yao and Yang, Guiyi and Qin, Yixuan and Fang, Linhan and Liao, Yuxuan and Bai, Wenxuan and Wu, Jianzhen and Rong, Pengfei"",,,,,""Objectives: To explore the content, ways, and methods of family education in cultivating students' humanistic literacy. Methods: We used a cross-sectional study and collected questionnaire data from 616 eight-year clinical medical students of Central South University by a convenience sampling survey. To determine the influence of parents' educational attainment on children's humanistic literacy, the students were mainly divided into two groups including parents' education attainment was college or above (Group B) and parents' education attainment below college (Group A). Nonparametric tests are used to test the differences between the two groups in humanistic spirit, interpersonal communication, humanistic knowledge and ability, and development planning. Results: Group B had better social morality and a sense of social responsibility than group A (P=0.024, P=0.001). Compared to group A, students in group B could better integrate into the new environment, communicate with students from different institutes, and take an active part in activities (P=0.001). In a nutshell, students in group B had more excellent humanistic knowledge and ability and could consult medical literature and write in Chinese or English more proficiently than group A (P=0.0001, P=0.0001). Conclusions: We found that the eight-year medical students whose parents' highest education attainment is college or above almost mastered a higher level of humanistic literacy. It demonstrated family humanistic literacy education is irreplaceable. We recommend systematic efforts to build a reasonable and effective family humanistic literacy education platform and form an educational synergy with school education to make the cultivation of humanistic literacy among students more efficient."","""",10.5116/ijme.661d.10af,Humanistic literacy eight-year clinical medical students parents' education attainment home-schoo...";Keywords-Plus = MENTAL-HEALTH CHILDRENS;Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education;Scientific Disciplines;Author-Email = wujianzhen66@163.com;Affiliations = Central South University Central South University Central South University Chinese...,,;;;;;;;;;;;;;
"rayyan-358097911,Reflection on the Construction and Impact of an Adaptive Learning Ecosystem,2023,,,International Journal of Technologies in Higher Education,1708-7570,20,2,125-138,""Zhang, Huibin and Galaup, Michel"",,,,,""Emerging technologies are enabling adaptive learning systems to develop. This specific system consists of several models, including a learner model, domain knowledge model, instructional model, learning analytics model, and adaptive engine model. This paper reviewed multiple studies and highlighted the importance of refining each model in the context of creating a conceptual framework. We also proposed a metacognitive auxiliary model and an adaptive assessment model. The objective is to advance research into logical transitions in the internal structure of an adaptive learning ecosystem through the interpretation of different approaches, technologies, and solutions that facilitate the decision-making processes."","""",10.18162/ritpu-2023-v20n2-10,Ecosystem adaptive learning didactics evaluation";Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Affiliations = Universite de Toulouse Universite de Toulouse - Jean Jaures;Number-of-Cited-References = 50;Times-Cited = 0;Usage-Count-Last-180-days = 0;Usage-Count-Since-2013 = 7;Journal-ISO = Int. J. Technol. High. Educ.;Doc-Delivery-Number = U5QD1;Web-of-Science-Index = Emerging Sources Citation Index (ESCI),,;;;;;;;;;
"rayyan-358097912,""A Decade of Music Emotion Computing: A Bibliometric Analysis of Trends, Interdisciplinary Collaboration, and Applications"",2025,,,Education for Information,""0167-8329 , EISSN = 1875-8649"",41,3,227-255,""Zhang, Jingjing and Chen, Wei"",,,,,""This study systematically reviews the evolution of Music Emotion Computing (MEC) over the past decade, focusing on its two core branches: Music Emotion Recognition (MER) and Music Sentiment Analysis (MSA). Through a comprehensive bibliometric analysis, the research aims to uncover emerging trends, interdisciplinary and cross-regional collaboration patterns, and key application areas within this field. Using data collected from the Web of Science Core Collection (WoSCC), we conducted a comprehensive bibliometric analysis to map global academic output, highlighting influential studies, leading authors, and primary collaborative networks in MEC. Results indicate that research in MEC has exhibited significant growth over the last ten years, especially with heightened interest in applications such as multimodal emotion analysis and personalized music recommendation systems. MEC research demonstrates a high degree of interdisciplinary integration, with contributions from computer science, psychology, and neuroscience jointly driving advances in the field. Cross-regional collaboration analysis shows that Asia, Europe, and North America are the primary research hubs, characterized by extensive intercontinental partnerships. Current trends reveal a strong focus on multimodal MEC and deep learning-based methods combining audio, text, video as well as biosignals, suggesting future potential for MEC in areas like multimodal interaction, intelligent emotional feedback, and real-world applications, including mental health and music creation. Additionally, the study identifies challenges facing MEC applications, such as technical hurdles in multimodal data fusion, cultural variations in emotional perception, and concerns surrounding data privacy and ethics. Based on these findings, future research should further explore integration across diverse data sources, enhance the interpretability and generalizability of emotion recognition models, and innovate methods for cross-cultural emotion computing. This study provides a panoramic perspective for scholars in the MEC field and offers strategic recommendations for future research."","""",""10.1177/01678329251323441 , EarlyAccessDate = MAR 2025"",music emotion computing music emotion recognition music sentiment analysis bibliometric analysis ...";Keywords-Plus = RECOGNITION RESPONSES MODEL;Research-Areas = Education & Educational Research Information Science & Library Science;Web-of-Science-Categories = Education & Educational Research Information Science & Library Science;Author-Email = Zhangjingjing@hnuu.edu.cn;Funding-Acknowledgement = Anhui Provincial Quality Engineering Project [ 2023jyxm1421;2022jnds051];Funding-Text = The authors disclosed receipt of the following financial support for the research;authorship;and/or publication of this article: This work was supported by the Anhui Provincial Quality Engin...;Number-of-Cited-References = 77;Times-Cited = 0;Usage-Count-Last-180-days = 5;Usage-Count-Since-2013 = 5;Journal-ISO = Educ. Inform.;Doc-Delivery-Number = 3YL5L;Web-of-Science-Index = Emerging Sources Citation Index (ESCI),,;;;
"rayyan-358097913,Data mining method of English autonomous learning behaviour based on decision tree,2024,,,International Journal of Continuing Engineering Education and Life-Long Learning,""1560-4624 , EISSN = 1741-5055"",34,5,,""Zhang, Juan and Li, Pingyang and Sun, Xiaoli"",,,,,""Because the traditional data mining methods of English autonomous learning behaviour have the problems of low accuracy and long mining time, a decision tree-based data mining method of English autonomous learning behaviour is proposed. Firstly, the students' learning behaviour data is collected, and then the collected behaviour data is classified by the decision tree method, and the data is divided into different types. Finally, according to the data classification results, the cart decision tree method is used to obtain the optimal split point of the decision tree through tree building and pruning operations, and the optimal binary tree is generated to realise the data mining of English autonomous learning behaviour. The experimental results show that the highest comprehensive coefficient of data mining of the research method in this paper is increased by 0.08 and 0.04 respectively, and the accuracy and efficiency of data mining are improved."","""",10.1504/IJCEELL.2024.140719,decision tree learning behaviour data mining data acquisition platform information gain collabora...";Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = 47329854@qq.com 8832763@qq.com xiaolisun7@36haojie.com,,;;;;;;;;;;;;;;;;
"rayyan-358097914,Leveraging unlabeled data: Fostering self-regulated learning in online education with semi-supervised recommender systems,2025,,,Education and Information Technologies,""1360-2357 , EISSN = 1573-7608"",30,6,7117-7142,""Zhang, Long and Hew, Khe Foon"",,,,,""Although self-regulated learning (SRL) plays an important role in supporting online learning performance, the lack of student self-regulation skills poses a persistent problem to many educators. Recommender systems have the potential to promote SRL by delivering personalized feedback and tailoring learning strategies to meet individual learners' needs. However, fully-supervised learning recommenders require extensive data, while unsupervised learning lacks expert or teacher guidance. To address these problems, we propose a theory blended semi-supervised learning method to implement a SRL recommender system. Specifically, we developed a fully-supervised machine learning recommender and a semi-supervised machine learning recommender to provide relevant suggestions for enhancing student SRL skills. In the first phase of our study, we investigated whether a semi-supervised algorithm could predict students' SRL more effectively than a fully supervised algorithm. In the second phase, we developed two recommender systems, one based on the semi-supervised algorithm and the other on the fully supervised one, to provide relevant recommendations for enhancing student SRL skills. We conducted an experiment involving two distinct groups of online students who received SRL suggestions from the respective recommenders. Our results showed that the semi-supervised learning recommender significantly enhanced students' SRL compared to the fully-supervised one, with a large effect size (F(1, 81) = 12.879, partial eta 2 = 0.14). This research offers insights for enhancing SRL recommender systems and serves as a practical guide for future studies."","""",""10.1007/s10639-024-13111-1 , EarlyAccessDate = OCT 2024"",Self-regulated learning Semi-supervised learning Supervised learning Recommender systems Online l...";Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = kfhew@hku.hk;Affiliations = University of Hong Kong,,;;;;;;;;;;;;;;;
"rayyan-358097915,Data Augmentation for Sparse Multidimensional Learning Performance Data Using Generative AI,2025,,,Ieee Transactions on Learning Technologies,1939-1382,18,,145-164,""Zhang, Liang and Lin, Jionghao and Sabatini, John and Borchers, Conrad and Weitekamp, Daniel and Cao, Meng and Hollander, John and Hu, Xiangen and Graesser, Arthur C."",,,,,""Learning performance data, such as correct or incorrect answers and problem-solving attempts in intelligent tutoring systems (ITSs), facilitate the assessment of knowledge mastery and the delivery of effective instructions. However, these data tend to be highly sparse (80\%similar to 90\% missing observations) in most real-world applications. This data sparsity presents challenges to using learner models to effectively predict learners' future performance and explore new hypotheses about learning. This article proposes a systematic framework for augmenting learning performance data to address data sparsity. First, learning performance data can be represented as a 3-D tensor with dimensions corresponding to learners, questions, and attempts, effectively capturing longitudinal knowledge states during learning. Second, a tensor factorization method is used to impute missing values in sparse tensors of collected learner data, thereby grounding the imputation on knowledge tracing (KT) tasks that predict missing performance values based on real observations. Third, data augmentation using generative artificial intelligence models, including generative adversarial network (GAN), specifically vanilla GANs and generative pretrained transformers (GPTs, specifically GPT-4o), generate data tailored to individual clusters of learning performance. We tested this systemic framework on adult literacy datasets from AutoTutor lessons developed for adult reading comprehension. We found that tensor factorization outperformed baseline KT techniques in tracing and predicting learning performance, demonstrating higher fidelity in data imputation, and the vanilla GAN-based augmentation demonstrated greater overall stability across varying sample sizes, whereas GPT-4o-based augmentation exhibited higher variability, with occasional cases showing closer fidelity to the original data distribution. This framework facilitates the effective augmentation of learning performance data, enabling controlled, cost-effective approach for the evaluation and optimization of ITS instructional designs in both online and offline environments prior to deployment, and supporting advanced educational data mining and learning analytics."","""",10.1109/TLT.2025.3526582,Data augmentation data sparsity generative artificial intelligence (GenAI) intelligent tutoring s...";Keywords-Plus = FRAMEWORK;Research-Areas = Computer Science Education & Educational Research;Web-of-Science-Categories = Computer Science;Interdisciplinary Applications Education & Educational Research;Author-Email = lzhang13@memphis.edu jionghao@hku.hk jpsbtini@memphis.edu cborcher@cs.cmu.edu weit...;Affiliations = University of Memphis University of Hong Kong Carnegie Mellon University Monash Un...,,;;;;;;;;;;;;;
"rayyan-358097916,A Novel Teaching Approach for Mobile Internet-Based Collaborative Knowledge Construction in ``Teaching Management '',2021,,,International Journal of Emerging Technologies in Learning,1863-0383,16,12,51-64,""Zhang, Sheng"",,,,,""With the development of education, teaching, as the basic and central work at school, is conducted most frequently with the largest workload. In simple words, teaching management for the purpose of the management of teaching work is an essential content of school management, as well as a basic activity of school leaders. Therefore, more than just the basis and guarantee for the normal operation of school teaching, teaching management course plays a critical role in teacher growth and education reform, has great significance for schools. However, problems in current teaching management courses, such as lack of teacher-student interaction, single teaching content, and simple teaching methods have hindered students to develop interest in learning, and impede teachers to give full play to their educational personality. In this paper, a new collaborative knowledge construction teaching approach was applied in mobile Internet technology environment, and a blended teaching model of students' online autonomous collaborative learning before class, knowledge internalization in class, and leak filling after class was proposed. At the same time, the personalized recommendation technology based on collaborative filtering algorithm was applied. Firstly, mobile terminal core information was collected from the mobile Internet learning platform for preprocessing, and then the processed data were identified by the collaborative filtering algorithm to recognize the intrusion data, thereby realizing the quick screening and accurate pushing of learning resources. It was found from the teaching practice that this model can effectively enhance students' interest in learning, improve learning effects and independent innovation capabilities."","""",10.3991/ijet.v16i12.23323,Mobile internet teaching management collaborative knowledge filtering algorithm";Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = zhangsheng2025@163.com;Number-of-Cited-References = 13;Times-Cited = 2;Usage-Count-Last-180-days = 3;Usage-Count-Since-2013 = 16;Journal-ISO = Int. J. Emerg. Technol. Learn.;Doc-Delivery-Number = SU8DP;Web-of-Science-Index = Emerging Sources Citation Index (ESCI),,;;;;;;;;;
"rayyan-358097917,Study on personalised recommendation method of online education resources under the background of teaching reform,2024,,,International Journal of Continuing Engineering Education and Life-Long Learning,""1560-4624 , EISSN = 1741-5055"",34,4,,""Zheng, Hanyu"",,,,,""In order to achieve the research goal of solving the problems of accuracy, recall and low F1 value of traditional online education resources personalised recommendation methods, a new personalised recommendation method of online education resources under the background of teaching reform was designed. Using the BERT model to extract learner preference vectors and feature vectors of online educational resources, an improved discrete differential evolution algorithm is designed, which is used to recall and sort online educational resource sequences. Combined with the collaborative filtering algorithm to generate recommendation sequences, personalised recommendation results of online education resources are obtained. Simulation experiments show that the accuracy rate curve of this paper method relatively flat, accuracy rate is always above 93\%, the maximum recall rate is 98\%, and the F1 mean is 9.67, the recommended results are reliable."","""",10.1504/IJCEELL.2024.139940,teaching reform online educational resources personalised recommendation BERT model discrete diff...";Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = hanyuzh@mls.sinanet.com;Affiliations = Changchun University of Architecture & Civil Engineering;Number-of-Cited-References = 16;Times-Cited = 0;Usage-Count-Last-180-days = 1;Usage-Count-Since-2013 = 6;Journal-ISO = Int. J. Contin. Eng. Educ. Life-Long Learn.;Doc-Delivery-Number = YE9Z5;Web-of-Science-Index = Emerging Sources Citation Index (ESCI),,;;;;;;;;
"rayyan-358097918,Optimisation design of distance education resource recommendation system based on hierarchical linear model,2022,,,International Journal of Continuing Engineering Education and Life-Long Learning,""1560-4624 , EISSN = 1741-5055"",32,6,681-698,""Zhou, Lili"",,,,,""In order to solve the problems of large recommendation error and low efficiency in existing distance education resource recommendation systems, this paper proposes an optimisation design method of distance education resource recommendation system based on hierarchical linear model. The system is combined with hierarchical design, overall planning, design and realisation of design objectives, structure, logical structure, key technologies, etc. to realise the real-time data model updating of Hadoop distributed file system. The hierarchical linear model is used to construct the distance education resource recommendation model. According to the model, the optimisation objective function of distance education resource recommendation is set. The optimisation objective function is solved by the hybrid recommendation algorithm of content and collaborative filtering, and the optimisation design of distance education resource recommendation system is completed. The experimental results show that the proposed optimisation system has few recommendation errors and high recommendation efficiency, and the minimum recommendation error is only 0.11."","""",10.1504/IJCEELL.2022.126860,hierarchical linear model distance education resources resource optimisation recommendation system";Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = lili08@mls.sinanet.com;Affiliations = Ningbo Polytechnic;Funding-Acknowledgement = 2020 Annual Scientific Research Project of Hunan Provincial Education D...;Funding-Text = This paper supported by 2020 Annual Scientific Research Project of Hunan Provincia...;Number-of-Cited-References = 20;Times-Cited = 0;Usage-Count-Last-180-days = 0;Usage-Count-Since-2013 = 34;Journal-ISO = Int. J. Contin. Eng. Educ. Life-Long Learn.;Doc-Delivery-Number = 6C1VH;Web-of-Science-Index = Emerging Sources Citation Index (ESCI),,;;;;;;
